 -9.63,  5.52,   7.98,  376.5,  224.8,   8.1,  89.8
 -8.57,  5.52,   4.19,  376.5,  224.8,   6.7,  84.2
 -9.95,  5.52,   6.37,  376.5,  224.8,   6.7,  85.1
-10.39,  5.52,   4.35,  376.5,  224.8,   3.6,  85.6
 -9.31,  5.52,   0.25,  376.5,  224.8,   6.2,  75.3
 -6.37,  5.52,   0.97,  376.5,  224.8,   6.8,  90.1
 -8.62,  5.52,   0.05,  376.5,  224.8,   1.2,  93.1
-10.16,  5.52,   0.11,  376.5,  224.8,   2.8,  91.4
 -9.80,  5.52,   0.08,  376.5,  224.8,   4.0,  87.6
-10.32,  5.52,   0.18,  376.5,  224.8,   1.5,  93.5
 -7.76,  5.52,   1.81,  376.5,  224.8,   1.8,  97.7
 -7.97,  5.52,   5.55,  376.5,  224.8,   2.6,  95.6
 -9.34,  5.52,   4.31,  376.5,  224.8,   3.8,  94.5
 -8.84,  5.52,   4.33,  376.5,  224.8,   3.1,  98.3
-10.49,  5.52,   1.00,  376.5,  224.8,   1.3,  97.7
 -9.08,  5.52,   4.07,  376.5,  224.8,   3.6,  87.3
 -9.41,  5.52,   2.94,  376.5,  224.8,   3.6,  87.0
-11.88,  5.52,   0.04,  376.5,  224.8,   0.6,  90.5
-10.72,  5.52,   0.15,  376.5,  224.8,   1.8,  95.4
 -8.83,  5.52,   2.19,  376.5,  224.8,   2.8,  96.8
 -7.77,  5.52,   2.40,  376.5,  224.8,   5.1,  78.7
 -5.75,  5.52,   3.90,  376.5,  224.8,   5.5,  77.1
 -8.84,  5.52,   4.00,  376.5,  224.8,   2.2,  83.8
-10.55,  5.52,   9.09,  376.5,  224.8,   8.7,  82.6
-13.01,  5.52,   5.21,  376.5,  224.8,   7.6,  80.2
 -9.83,  5.52,   0.49,  376.5,  224.8,   4.9,  74.3
 -9.71,  5.52,   0.02,  376.5,  224.8,   1.3,  81.7
 -9.59,  5.52,   0.00,  376.5,  224.8,   2.1,  81.8
 -6.51,  5.52,   3.63,  376.5,  224.8,   4.1,  98.1
 -5.45,  5.52,  36.94,  376.5,  224.8,  14.7, 100.0
 -7.52,  5.52,   6.63,  376.5,  224.8,  11.5,  99.8
 -7.00,  7.17,   0.39,  518.5,  232.9,   2.8,  68.1
